       2       1       1      12      30       1       0    5.70    7.20     .06    -.49    1.20    1.10
       2       1       0       9      27       1       0    5.70    5.40     .06    -.49    1.20    1.10
       2       1       1       5      21       1       0    5.70    5.40     .06    -.49    1.20    1.10
       2       1       0       5      20       1       0    3.80    3.60     .06    -.49    1.20    1.10
       2       0       1       6      24       1       0    3.80    3.60     .06    -.49    1.10    1.10
       2       1       0      12      30       1       0    5.70    5.40     .06    -.49    1.20    1.10
       2       1       0      12      31       1       0    5.70    5.40     .06    -.49    1.20    1.10
       2       1       0      12      34       1       0    7.60    7.20     .06    -.49    1.20    1.10
       2       1       0       2      14       1       0    1.90    1.80     .06    -.49    1.20    1.10
       2       0       0      14      37       1       0    3.80    5.40     .06    -.49    1.00    1.10
       2       0       0      11      31       1       0    3.80    3.60     .06    -.49    1.00    1.10
       2       0       0       6      14       1       0    3.80    3.60     .06    -.49    1.10    1.10
       2       0       1      13      38       1       0    5.70    5.40     .06    -.49    1.10    1.10
       2       0       0      11      38       1       0    5.70    5.40     .06    -.49    1.00    1.10
       2       0       0       8      26       1       0    5.70    7.20     .06    -.49    1.00    1.10
       2       1       0      13      39       1       0    5.70    5.40     .06    -.49    1.20    1.10
       2       1       0       8      18       1       0    5.70    5.40     .06    -.49    1.20    1.10
       2       0       1       1      20       1       0    3.80    3.60     .06    -.49    1.10    1.10
       2       0       0       3      14       1       0    3.80    3.60     .06    -.49    1.00    1.10
       2       0       0       8      25       1       0    5.70    5.40     .06    -.49    1.10    1.10
       2       0       0       4      21       1       0    5.70    5.40     .06    -.49    1.00    1.10
       2       0       1      13      28       1       0    3.80    3.60     .06    -.49    1.10    1.10
       2       0       1       8      18       1       0    3.80    3.60     .06    -.49    1.10    1.10
       2       0       0      10      24       1       0    5.70    7.20     .06    -.49    1.00    1.10
       2       0       0       6      19       1       0    3.80    3.60     .06    -.49    1.00    1.10
       2       0       1      10      36       1       0    7.60    7.20     .06    -.49    1.10    1.10
       3       1       1      10      29       1       0    5.70    7.20    -.93    1.13    1.20    1.10
       3       0       1      12      18       1       0    3.80    5.40    -.93    1.13    1.10    1.10
       3       1       1       8      28       1       0    7.60    7.20    -.93    1.13    1.20    1.10
       3       1       0       9      28       1       0    7.60    7.20    -.93    1.13    1.20    1.10
       3       0       0       7      22       1       0    3.80    5.40    -.93    1.13    1.00    1.10
       3       1       0       6      31       1       0    3.80    3.60    -.93    1.13    1.20    1.10
       3       1       0      12      35       1       0    5.70    7.20    -.93    1.13    1.20    1.10
       3       1       1       9      22       1       0    5.70    5.40    -.93    1.13    1.20    1.10
       3       0       1      12      33       1       0    5.70    5.40    -.93    1.13    1.10    1.10
       3       0       1       9      30       1       0    5.70    5.40    -.93    1.13    1.10    1.10
       3       0       0       3      12       1       0    3.80    3.60    -.93    1.13    1.00    1.10
       3       0       0      12      28       1       0    3.80    3.60    -.93    1.13    1.00    1.10
       3       1       1       6      22       1       0    5.70    5.40    -.93    1.13    1.20    1.10
       3       0       1      12      25       1       0    5.70    3.60    -.93    1.13    1.10    1.10
       3       0       1      13      31       1       0    5.70    7.20    -.93    1.13    1.10    1.10
       3       1       1      12      35       1       0    7.60    7.20    -.93    1.13    1.20    1.10
       3       0       1      12      29       1       0    5.70    5.40    -.93    1.13    1.10    1.10
       3       0       0      12      29       1       0    5.70    5.40    -.93    1.13    1.00    1.10
       3       1       1      14      37       1       0    7.60    7.20    -.93    1.13    1.20    1.10
       3       0       0      11      27       1       0    5.70    5.40    -.93    1.13    1.40    1.10
       3       1       0       8      27       1       0    5.70    7.20    -.93    1.13    1.20    1.10
       3       1       0      13      31       1       0    5.70    5.40    -.93    1.13    1.20    1.10
       3       0       1       9      24       1       0    5.70    5.40    -.93    1.13    1.10    1.10
       3       1       0      13      29       1       0    5.70    5.40    -.93    1.13    1.20    1.10
       3       0       1      13      33       1       0    3.80    5.40    -.93    1.13    1.10    1.10
       3       1       0      12      34       1       0    5.70    5.40    -.93    1.13    1.20    1.10
       3       1       1      13      32       1       0    3.80    5.40    -.93    1.13    1.20    1.10
       3       0       0       5      16       1       0    3.80    3.60    -.93    1.13    1.00    1.10
       3       1       1      10      23       1       0    3.80    5.40    -.93    1.13    1.20    1.10
       3       0       0      10      34       1       0    7.60    7.20    -.93    1.13    1.00    1.10
       3       0       1      14      32       1       0    5.70    5.40    -.93    1.13    1.10    1.10
       3       1       0       7      20       1       0    3.80    5.40    -.93    1.13    1.20    1.10
       3       0       1       7      24       1       0    1.90    1.80    -.93    1.13    1.10    1.10
       3       1       1      12      31       1       0    5.70    5.40    -.93    1.13    1.20    1.10
       3       0       0       5      18       1       0    3.80    3.60    -.93    1.13    1.00    1.10
       3       1       0       4      19       1       0    3.80    5.40    -.93    1.13    1.20    1.10
       3       0       0       9      32       1       0    3.80    5.40    -.93    1.13    1.00    1.10
       3       1       0      12      27       1       0    7.60    7.20    -.93    1.13    1.20    1.10
       3       0       0      14      34       1       0    5.70    7.20    -.93    1.13    1.10    1.10
       3       0       0      10      37       1       0    5.70    7.20    -.93    1.13    1.00    1.10
       3       1       0      14      33       1       0    5.70    5.40    -.93    1.13    1.20    1.10
       3       0       0      12      36       1       0    5.70    5.40    -.93    1.13    1.00    1.10
       3       1       1      11      26       1       0    5.70    5.40    -.93    1.13    1.20    1.10
       3       1       0      10      20       1       0    5.70    5.40    -.93    1.13    1.20    1.10
       4       0       1       5      26       1       0    3.80    3.60     .71   -1.92    1.10    1.10
       4       1       0      12      24       1       0    3.80    3.60     .71   -1.92    1.20    1.10
       4       0       0       7      20       1       0    5.70    7.20     .71   -1.92    1.00    1.10
       4       1       0       6      20       1       0    5.70    5.40     .71   -1.92    2.07    1.10
       4       0       1       4      18       1       0    1.90    1.80     .71   -1.92    1.46    1.10
       4       1       0       8      25       1       0    3.80    5.40     .71   -1.92    1.20    1.10
       4       0       1      12      32       1       0    5.70    5.40     .71   -1.92    1.10    1.10
       4       1       1       8      18       1       0    3.80    5.40     .71   -1.92    2.07    1.10
       4       0       0       5      23       1       0    3.80    5.40     .71   -1.92    1.10    1.10
       4       1       0      10      29       1       0    3.80    5.40     .71   -1.92    1.20    1.10
       4       0       0       7      26       1       0    5.70    5.40     .71   -1.92    1.00    1.10
       4       1       0       7      23       1       0    3.80    3.60     .71   -1.92    1.20    1.10
       4       0       0      12      32       1       0    3.80    5.40     .71   -1.92    1.00    1.10
       4       0       1       7      30       1       0    3.80    5.40     .71   -1.92    1.10    1.10
       4       1       0       3      12       1       0    1.90    1.80     .71   -1.92    2.07    1.10
       4       1       1       4      24       1       0    3.80    5.40     .71   -1.92    1.20    1.10
       4       0       1       6      29       1       0    3.80    5.40     .71   -1.92    1.10    1.10
       4       0       0       5      22       1       0    3.80    5.40     .71   -1.92    1.00    1.10
       4       1       0       6      20       1       0    3.80    1.80     .71   -1.92    2.07    1.10
       4       1       0      12      24       1       0    5.70    5.40     .71   -1.92    1.20    1.10
       4       1       0       8      18       1       0    3.80    5.40     .71   -1.92    2.07    1.10
       4       0       0       5      13       1       0    3.80    1.80     .71   -1.92    1.46    1.10
       4       1       0      12      34       1       0    3.80    5.40     .71   -1.92    1.20    1.10
       4       0       1       7      24       1       0    3.80    5.40     .71   -1.92    1.10    1.10
       4       0       0      10      20       1       0    1.90    3.60     .71   -1.92    1.46    1.10
       4       1       0      11      29       1       0    3.80    5.40     .71   -1.92    1.20    1.10
       4       0       0       7      20       1       0    3.80    5.40     .71   -1.92    1.00    1.10
       4       1       1       6      28       1       0    5.70    5.40     .71   -1.92    1.20    1.10
       4       1       1      11      32       1       0    5.70    5.40     .71   -1.92    1.20    1.10
       4       0       1       4      19       1       0    1.90    1.80     .71   -1.92    1.46    1.10
       4       0       1       5      30       1       0    5.70    5.40     .71   -1.92    1.10    1.10
       4       1       0      11      27       1       0    7.60    7.20     .71   -1.92    1.20    1.10
       4       0       0       5      14       1       0    3.80    3.60     .71   -1.92    1.46    1.10
       4       0       0       9      28       1       0    3.80    5.40     .71   -1.92    1.10    1.10
       4       0       0       9      26       1       0    5.70    5.40     .71   -1.92    1.10    1.10
       4       1       1       7      28       1       0    5.70    5.40     .71   -1.92    1.20    1.10
       4       1       1      10      25       1       0    3.80    5.40     .71   -1.92    1.20    1.10
       4       1       1       3      20       1       0    3.80    5.40     .71   -1.92    2.07    1.10
       4       1       1       6      26       1       0    3.80    5.40     .71   -1.92    1.20    1.10
       4       1       0      11      24       1       0    5.70    5.40     .71   -1.92    1.20    1.10
       4       1       0       1      17       1       0    1.90    1.80     .71   -1.92    2.07    1.10
       4       0       1      10      29       1       0    5.70    5.40     .71   -1.92    1.10    1.10
       4       0       0       2      17       1       0    1.90    1.80     .71   -1.92    1.00    1.10
       4       0       0       6      22       1       0    5.70    7.20     .71   -1.92    1.00    1.10
       4       1       0       8      23       1       0    3.80    5.40     .71   -1.92    1.20    1.10
       4       1       0       2      17       1       0    3.80    3.60     .71   -1.92    2.07    1.10
       4       0       1       8      21       1       0    3.80    3.60     .71   -1.92    1.46    1.10
       4       0       0       9      28       1       0    3.80    3.60     .71   -1.92    1.00    1.10
       4       1       0       9      20       1       0    5.70    5.40     .71   -1.92    2.07    1.10
       4       0       1       7      26       1       0    3.80    5.40     .71   -1.92    1.10    1.10
       4       0       0      10      29       1       0    3.80    5.40     .71   -1.92    1.00    1.10
       4       0       1       2      18       1       0    1.90    3.60     .71   -1.92    1.46    1.10
       4       1       0       2      24       1       0    3.80    1.80     .71   -1.92    1.20    1.10
       4       0       0       4      25       1       0    3.80    5.40     .71   -1.92    1.00    1.10
       4       0       0       7      23       1       0    1.90    3.60     .71   -1.92    1.10    1.10
       4       1       0       5      15       1       0    3.80    5.40     .71   -1.92    2.07    1.10
       4       1       1       9      30       1       0    3.80    5.40     .71   -1.92    1.20    1.10
       4       1       1      11      36       1       0    3.80    5.40     .71   -1.92    1.20    1.10
       4       0       0       1      11       1       0    1.90    1.80     .71   -1.92    1.46    1.10
       4       1       0      10      25       1       0    5.70    7.20     .71   -1.92    1.20    1.10
       4       0       0       3      17       1       0    1.90    1.80     .71   -1.92    1.46    1.10
       4       0       1       7      21       1       0    5.70    5.40     .71   -1.92    1.46    1.10
       4       1       1      14      29       1       0    5.70    5.40     .71   -1.92    1.20    1.10
       4       1       0      13      28       1       0    5.70    5.40     .71   -1.92    1.20    1.10
       4       0       0       7      19       1       0    1.90    1.80     .71   -1.92    1.46    1.10
       4       0       0       5      24       1       0    1.90    3.60     .71   -1.92    1.00    1.10
       4       0       0       2      17       1       0    1.90    1.80     .71   -1.92    1.00    1.10
       4       1       1       4      18       1       0    3.80    5.40     .71   -1.92    2.07    1.10
       4       1       0       6      22       1       0    3.80    3.60     .71   -1.92    1.20    1.10
       4       1       0      11      30       1       0    5.70    7.20     .71   -1.92    1.20    1.10
       4       1       1       1      19       1       0    3.80    3.60     .71   -1.92    2.07    1.10
       4       1       0       6      11       1       0    1.90    1.80     .71   -1.92    2.07    1.10
       4       0       1      12      34       1       0    7.60    7.20     .71   -1.92    1.10    1.10
       4       0       1       4      19       1       0    1.90    3.60     .71   -1.92    1.46    1.10
       4       0       0       6      24       1       0    1.90    3.60     .71   -1.92    1.00    1.10
       4       0       0       8      22       1       0    5.70    5.40     .71   -1.92    1.00    1.10
       4       0       1       5      21       1       0    3.80    5.40     .71   -1.92    1.46    1.10
       4       1       0       6      25       1       0    5.70    5.40     .71   -1.92    1.20    1.10
       4       1       0       5      20       1       0    3.80    3.60     .71   -1.92    2.07    1.10
       4       0       0       2      19       1       0    1.90    1.80     .71   -1.92    1.46    1.10
       4       1       1       4      19       1       0    5.70    3.60     .71   -1.92    2.07    1.10
       4       1       0       9      28       1       0    5.70    5.40     .71   -1.92    1.20    1.10
       4       1       1       9      27       1       0    3.80    7.20     .71   -1.92    1.20    1.10
       4       0       0       8      21       1       0    3.80    5.40     .71   -1.92    1.46    1.10
       4       0       1       8      20       1       0    3.80    3.60     .71   -1.92    1.46    1.10
       4       1       1       2      17       1       0    3.80    3.60     .71   -1.92    2.07    1.10
       4       0       1      11      30       1       0    5.70    5.40     .71   -1.92    1.10    1.10
       4       1       1       9      26       1       0    3.80    7.20     .71   -1.92    1.20    1.10
       5       1       0       5      14       1       0    1.90    1.80   -1.47     .77    1.20    1.10
       5       0       0       8      31       1       0    5.70    7.20   -1.47     .77    1.10    1.10
       5       1       0       6      22       1       0    3.80    3.60   -1.47     .77    1.20    1.10
       5       1       1      12      28       1       0    5.70    7.20   -1.47     .77    1.20    1.10
       5       1       0      13      37       1       0    7.60    7.20   -1.47     .77    1.20    1.10
       5       0       1       5      14       1       0    1.90    1.80   -1.47     .77    1.10    1.10
       5       1       0      11      33       1       0    5.70    7.20   -1.47     .77    1.20    1.10
       5       0       0       7      20       1       0    3.80    5.40   -1.47     .77    1.00    1.10
       5       0       0      12      31       1       0    3.80    5.40   -1.47     .77    1.10    1.10
       5       0       0       9      23       1       0    3.80    5.40   -1.47     .77    1.10    1.10
       5       0       0      11      35       1       0    3.80    5.40   -1.47     .77    1.00    1.10
       5       0       1      11      36       1       0    5.70    5.40   -1.47     .77    1.10    1.10
       5       1       0       9      26       1       0    3.80    3.60   -1.47     .77    1.20    1.10
       5       1       0      14      30       1       0    5.70    5.40   -1.47     .77    1.20    1.10
       5       0       1       2      16       1       0    3.80    5.40   -1.47     .77    1.10    1.10
       5       0       1      10      27       1       0    5.70    5.40   -1.47     .77    1.10    1.10
       5       1       0      11      29       1       0    5.70    5.40   -1.47     .77    1.20    1.10
       5       1       0      10      33       1       0    9.50    9.00   -1.47     .77    1.20    1.10
       5       0       1       6      12       1       0    3.80    3.60   -1.47     .77    1.10    1.10
       5       1       0       8      26       1       0    7.60    5.40   -1.47     .77    1.20    1.10
       5       0       1      13      30       1       0    3.80    7.20   -1.47     .77    1.10    1.10
       5       1       1      11      33       1       0    5.70    5.40   -1.47     .77    1.20    1.10
       5       1       0       9      30       1       0    3.80    5.40   -1.47     .77    1.20    1.10
       5       1       1       9      30       1       0    5.70    5.40   -1.47     .77    1.20    1.10
       5       0       1      11      32       1       0    7.60    7.20   -1.47     .77    1.10    1.10
       5       1       0      14      31       1       0    9.50    7.20   -1.47     .77    1.20    1.10
       5       0       0      12      36       1       0    5.70    5.40   -1.47     .77    1.00    1.10
       5       1       1       5      28       1       0    3.80    5.40   -1.47     .77    1.20    1.10
       5       1       0      12      26       1       0    3.80    5.40   -1.47     .77    1.20    1.10
       5       1       0      15      34       1       0    7.60    7.20   -1.47     .77    1.20    1.10
       5       0       0       7      28       1       0    7.60    7.20   -1.47     .77    1.00    1.10
       5       0       1      15      32       1       0    5.70    7.20   -1.47     .77    1.10    1.10
       5       0       1      12      32       1       0    5.70    5.40   -1.47     .77    1.10    1.10
       5       1       0       9      25       1       0    3.80    5.40   -1.47     .77    1.20    1.10
       5       1       0      13      28       1       0    3.80    5.40   -1.47     .77    1.20    1.10
       5       1       1      10      33       1       0    5.70    5.40   -1.47     .77    1.20    1.10
       5       0       1      13      36       1       0    7.60    7.20   -1.47     .77    1.10    1.10
       5       1       0       8      21       1       0    3.80    3.60   -1.47     .77    1.20    1.10
       5       0       0       7      19       1       0    3.80    3.60   -1.47     .77    1.10    1.10
       5       1       0       5      14       1       0    3.80    3.60   -1.47     .77    1.20    1.10
       5       1       0       9      27       1       0    5.70    7.20   -1.47     .77    1.20    1.10
       5       1       1       6      23       1       0    3.80    5.40   -1.47     .77    1.20    1.10
       5       0       1      15      35       1       0    7.60    7.20   -1.47     .77    1.10    1.10
       5       0       0      10      34       1       0    7.60    9.00   -1.47     .77    1.00    1.10
       5       0       1       5      24       1       0    3.80    3.60   -1.47     .77    1.10    1.10
       5       0       0      12      32       1       0    5.70    3.60   -1.47     .77    1.00    1.10
       5       1       1      15      37       1       0    7.60    7.20   -1.47     .77    1.20    1.10
       5       0       0      11      27       1       0    5.70    7.20   -1.47     .77    1.00    1.10
       5       0       1      11      32       1       0    5.70    5.40   -1.47     .77    1.10    1.10
       5       1       0      11      30       1       0    3.80    5.40   -1.47     .77    1.20    1.10
       5       1       1       8      22       1       0    5.70    5.40   -1.47     .77    1.20    1.10
       5       0       0       7      20       1       0    1.90    5.40   -1.47     .77    1.00    1.10
       5       1       1       8      28       1       0    5.70    5.40   -1.47     .77    1.20    1.10
       5       0       1      11      27       1       0    5.70    5.40   -1.47     .77    1.10    1.10
       5       0       0      11      35       1       0    7.60    5.40   -1.47     .77    1.00    1.10
       5       1       0      14      37       1       0    7.60    7.20   -1.47     .77    1.20    1.10
       5       1       0      11      28       1       0    5.70    5.40   -1.47     .77    1.20    1.10
       5       0       0      10      31       1       0    7.60    7.20   -1.47     .77    1.00    1.10
       5       1       1       9      26       1       0    7.60    5.40   -1.47     .77    1.20    1.10
       5       0       1      10      32       1       0    3.80    1.80   -1.47     .77    1.10    1.10
       5       1       1      11      19       1       0    3.80    5.40   -1.47     .77    1.20    1.10
       5       1       0       7      26       1       0    3.80    5.40   -1.47     .77    1.20    1.10
       5       0       0       7      28       1       0    5.70    5.40   -1.47     .77    1.00    1.10
       5       0       1      11      26       1       0    5.70    5.40   -1.47     .77    1.10    1.10
       5       0       0       9      21       1       0    3.80    3.60   -1.47     .77    1.10    1.10
       5       1       0      12      31       1       0    5.70    5.40   -1.47     .77    1.20    1.10
       5       1       1       9      25       1       0    3.80    5.40   -1.47     .77    1.20    1.10
       5       0       0      10      26       1       0    3.80    5.40   -1.47     .77    1.10    1.10
       5       1       0       3      22       1       0    3.80    3.60   -1.47     .77    1.20    1.10
       5       0       1      14      27       1       0    3.80    5.40   -1.47     .77    1.10    1.10
       5       1       0      10      36       1       0    7.60    7.20   -1.47     .77    1.20    1.10
       5       1       0      12      26       1       0    5.70    5.40   -1.47     .77    1.20    1.10
       5       1       1      11      34       1       0    7.60    9.00   -1.47     .77    1.20    1.10
       5       0       1      12      20       1       0    5.70    5.40   -1.47     .77    1.10    1.10
       5       1       0       6      28       1       0    5.70    5.40   -1.47     .77    1.20    1.10
       5       0       0      13      23       1       0    1.90    5.40   -1.47     .77    1.00    1.10
       5       0       1      10      29       1       0    3.80    3.60   -1.47     .77    1.10    1.10
       5       0       0       3      19       1       0    3.80    3.60   -1.47     .77    1.10    1.10
       5       0       1      10      36       1       0    5.70    7.20   -1.47     .77    1.10    1.10
       6       0       0      13      32       1       0    7.60    7.20   -1.53    1.49    1.00    1.10
       6       0       0      16      34       1       0    7.60    7.20   -1.53    1.49    1.46    1.10
       6       1       0      13      35       1       0    5.70    7.20   -1.53    1.49    2.07    1.10
       6       0       1       6      22       1       0    1.90    1.80   -1.53    1.49    1.10    1.10
       6       0       1      12      30       1       0    3.80    5.40   -1.53    1.49    1.10    1.10
       6       1       1      11      32       1       0    3.80    5.40   -1.53    1.49    2.07    1.10
       6       1       0      10      32       1       0    5.70    5.40   -1.53    1.49    2.07    1.10
       6       1       1       9      30       1       0    5.70    7.20   -1.53    1.49    1.20    1.10
       6       0       1       8      30       1       0    5.70    7.20   -1.53    1.49    1.10    1.10
       6       1       0      14      34       1       0    7.60    9.00   -1.53    1.49    2.07    1.10
       6       1       0      14      37       1       0    7.60    9.00   -1.53    1.49    2.07    1.10
       6       1       1      15      38       1       0    5.70    7.20   -1.53    1.49    2.07    1.10
       6       1       0       9      28       1       0    3.80    5.40   -1.53    1.49    1.20    1.10
       6       0       0       8      29       1       0    3.80    5.40   -1.53    1.49    1.00    1.10
       6       0       0      10      23       1       0    5.70    3.60   -1.53    1.49    1.00    1.10
