       3      30       9     .03     .12   -1.16   10.16
       3      12       3   -1.72   -5.88   -7.16   10.16
       3      28      12     .91    3.12    1.84   10.16
       3      22       6    -.84   -2.88   -4.16   10.16
       3      25      12     .91    3.12    1.84   10.16
       3      31      13    1.21    4.12    2.84   10.16
       3      35      12     .91    3.12    1.84   10.16
       3      29      12     .91    3.12    1.84   10.16
       3      35       9     .03     .12   -1.16   10.16
       3      29      12     .91    3.12    1.84   10.16
       3      37      14    1.50    5.12    3.84   10.16
       3      27      11     .62    2.12     .84   10.16
       3      27       8    -.26    -.88   -2.16   10.16
       3      31      13    1.21    4.12    2.84   10.16
       3      24       9     .03     .12   -1.16   10.16
       3      29      13    1.21    4.12    2.84   10.16
       3      33      13    1.21    4.12    2.84   10.16
       3      34      12     .91    3.12    1.84   10.16
       3      32      13    1.21    4.12    2.84   10.16
       3      16       5   -1.14   -3.88   -5.16   10.16
       3      23      10     .33    1.12    -.16   10.16
       3      34      10     .33    1.12    -.16   10.16
       3      32      14    1.50    5.12    3.84   10.16
       3      20       7    -.55   -1.88   -3.16   10.16
       3      24       7    -.55   -1.88   -3.16   10.16
       3      31      12     .91    3.12    1.84   10.16
       3      18       5   -1.14   -3.88   -5.16   10.16
       3      19       4   -1.43   -4.88   -6.16   10.16
       3      32       9     .03     .12   -1.16   10.16
       3      27      12     .91    3.12    1.84   10.16
       3      34      14    1.50    5.12    3.84   10.16
       3      37      10     .33    1.12    -.16   10.16
       3      33      14    1.50    5.12    3.84   10.16
       3      36      12     .91    3.12    1.84   10.16
       3      26      11     .62    2.12     .84   10.16
       3      20      10     .33    1.12    -.16   10.16
       8      26       5   -1.14   -3.88   -1.77    6.77
       8      24      12     .91    3.12    5.23    6.77
       8      20       7    -.55   -1.88     .23    6.77
       8      20       6    -.84   -2.88    -.77    6.77
       8      18       4   -1.43   -4.88   -2.77    6.77
       8      25       8    -.26    -.88    1.23    6.77
       8      17       5   -1.14   -3.88   -1.77    6.77
       8      32      12     .91    3.12    5.23    6.77
       8      18       8    -.26    -.88    1.23    6.77
       8      23       5   -1.14   -3.88   -1.77    6.77
       8      29      10     .33    1.12    3.23    6.77
       8      26       7    -.55   -1.88     .23    6.77
       8      23       7    -.55   -1.88     .23    6.77
       8      13       1   -2.31   -7.88   -5.77    6.77
       8      32      12     .91    3.12    5.23    6.77
       8      30       7    -.55   -1.88     .23    6.77
       8      12       3   -1.72   -5.88   -3.77    6.77
       8      24       4   -1.43   -4.88   -2.77    6.77
       8      29       6    -.84   -2.88    -.77    6.77
       8      22       5   -1.14   -3.88   -1.77    6.77
       8      20       6    -.84   -2.88    -.77    6.77
       8      24      12     .91    3.12    5.23    6.77
       8      18       8    -.26    -.88    1.23    6.77
       8      13       5   -1.14   -3.88   -1.77    6.77
       8      34      12     .91    3.12    5.23    6.77
       8      24       7    -.55   -1.88     .23    6.77
       8      20      10     .33    1.12    3.23    6.77
       8      29      11     .62    2.12    4.23    6.77
       8      20       7    -.55   -1.88     .23    6.77
       8      28       6    -.84   -2.88    -.77    6.77
       8      32      11     .62    2.12    4.23    6.77
       8      19       4   -1.43   -4.88   -2.77    6.77
       8      30       5   -1.14   -3.88   -1.77    6.77
       8      27      11     .62    2.12    4.23    6.77
       8      14       5   -1.14   -3.88   -1.77    6.77
       8      28       9     .03     .12    2.23    6.77
       8      26       9     .03     .12    2.23    6.77
       8      28       7    -.55   -1.88     .23    6.77
       8      25      10     .33    1.12    3.23    6.77
       8      20       3   -1.72   -5.88   -3.77    6.77
       8      26       6    -.84   -2.88    -.77    6.77
       8      24      11     .62    2.12    4.23    6.77
       8      17       1   -2.31   -7.88   -5.77    6.77
       8      29      10     .33    1.12    3.23    6.77
       8      17       2   -2.02   -6.88   -4.77    6.77
       8      22       6    -.84   -2.88    -.77    6.77
       8      23       8    -.26    -.88    1.23    6.77
       8      17       2   -2.02   -6.88   -4.77    6.77
       8      21       8    -.26    -.88    1.23    6.77
       8      28       9     .03     .12    2.23    6.77
       8      20       9     .03     .12    2.23    6.77
       8      26       7    -.55   -1.88     .23    6.77
       8      29      10     .33    1.12    3.23    6.77
       8      18       2   -2.02   -6.88   -4.77    6.77
       8      24       2   -2.02   -6.88   -4.77    6.77
       8      25       4   -1.43   -4.88   -2.77    6.77
       8      23       7    -.55   -1.88     .23    6.77
       8      15       5   -1.14   -3.88   -1.77    6.77
       8      30       9     .03     .12    2.23    6.77
       8      36      11     .62    2.12    4.23    6.77
       8      11       1   -2.31   -7.88   -5.77    6.77
       8      11       2   -2.02   -6.88   -4.77    6.77
       8      25      10     .33    1.12    3.23    6.77
       8      17       3   -1.72   -5.88   -3.77    6.77
       8      21       7    -.55   -1.88     .23    6.77
       8      29      14    1.50    5.12    7.23    6.77
       8      28      13    1.21    4.12    6.23    6.77
       8      19       7    -.55   -1.88     .23    6.77
       8      24       5   -1.14   -3.88   -1.77    6.77
       8      17       2   -2.02   -6.88   -4.77    6.77
       8      18       4   -1.43   -4.88   -2.77    6.77
       8      22       6    -.84   -2.88    -.77    6.77
       8      30      11     .62    2.12    4.23    6.77
       8      19       1   -2.31   -7.88   -5.77    6.77
       8      11       6    -.84   -2.88    -.77    6.77
       8      34      12     .91    3.12    5.23    6.77
       8      19       4   -1.43   -4.88   -2.77    6.77
       8      24       6    -.84   -2.88    -.77    6.77
       8      22       8    -.26    -.88    1.23    6.77
       8      21       5   -1.14   -3.88   -1.77    6.77
       8      25       6    -.84   -2.88    -.77    6.77
       8      20       5   -1.14   -3.88   -1.77    6.77
       8      19       2   -2.02   -6.88   -4.77    6.77
       8      19       4   -1.43   -4.88   -2.77    6.77
       8      28       9     .03     .12    2.23    6.77
       8      27       9     .03     .12    2.23    6.77
       8      21       8    -.26    -.88    1.23    6.77
       8      20       8    -.26    -.88    1.23    6.77
       8      17       2   -2.02   -6.88   -4.77    6.77
       8      30      11     .62    2.12    4.23    6.77
       8      17       4   -1.43   -4.88   -2.77    6.77
       8      14       5   -1.14   -3.88   -1.77    6.77
       8      26       9     .03     .12    2.23    6.77
       9      14       5   -1.14   -3.88   -4.74    9.74
       9      12       5   -1.14   -3.88   -4.74    9.74
       9      31       8    -.26    -.88   -1.74    9.74
       9      22       6    -.84   -2.88   -3.74    9.74
       9      28      12     .91    3.12    2.26    9.74
       9      37      13    1.21    4.12    3.26    9.74
       9      14       5   -1.14   -3.88   -4.74    9.74
       9      33      11     .62    2.12    1.26    9.74
       9      20       7    -.55   -1.88   -2.74    9.74
       9      31      12     .91    3.12    2.26    9.74
       9      23       9     .03     .12    -.74    9.74
       9      35      11     .62    2.12    1.26    9.74
       9      36      11     .62    2.12    1.26    9.74
       9      26       9     .03     .12    -.74    9.74
       9      30      14    1.50    5.12    4.26    9.74
       9      16       2   -2.02   -6.88   -7.74    9.74
       9      27      10     .33    1.12     .26    9.74
       9      29      11     .62    2.12    1.26    9.74
       9      33      10     .33    1.12     .26    9.74
       9      12       6    -.84   -2.88   -3.74    9.74
       9      26       8    -.26    -.88   -1.74    9.74
       9      30      13    1.21    4.12    3.26    9.74
       9      33      11     .62    2.12    1.26    9.74
       9      30       9     .03     .12    -.74    9.74
       9      30       9     .03     .12    -.74    9.74
       9      32      11     .62    2.12    1.26    9.74
       9      31      14    1.50    5.12    4.26    9.74
       9      36      12     .91    3.12    2.26    9.74
       9      28       5   -1.14   -3.88   -4.74    9.74
       9      26      12     .91    3.12    2.26    9.74
       9      34      15    1.79    6.12    5.26    9.74
       9      28       7    -.55   -1.88   -2.74    9.74
       9      32      15    1.79    6.12    5.26    9.74
       9      32      12     .91    3.12    2.26    9.74
       9      25       9     .03     .12    -.74    9.74
       9      28      13    1.21    4.12    3.26    9.74
       9      33      10     .33    1.12     .26    9.74
       9      36      13    1.21    4.12    3.26    9.74
       9      21       8    -.26    -.88   -1.74    9.74
       9      19       7    -.55   -1.88   -2.74    9.74
       9      14       5   -1.14   -3.88   -4.74    9.74
       9      27       9     .03     .12    -.74    9.74
       9      23       6    -.84   -2.88   -3.74    9.74
       9      35      15    1.79    6.12    5.26    9.74
       9      34      10     .33    1.12     .26    9.74
       9      24       5   -1.14   -3.88   -4.74    9.74
       9      32      12     .91    3.12    2.26    9.74
       9      37      15    1.79    6.12    5.26    9.74
       9      27      11     .62    2.12    1.26    9.74
       9      32      11     .62    2.12    1.26    9.74
       9      30      11     .62    2.12    1.26    9.74
       9      22       8    -.26    -.88   -1.74    9.74
       9      20       7    -.55   -1.88   -2.74    9.74
       9      28       8    -.26    -.88   -1.74    9.74
       9      27      11     .62    2.12    1.26    9.74
       9      35      11     .62    2.12    1.26    9.74
       9      37      14    1.50    5.12    4.26    9.74
       9      28      11     .62    2.12    1.26    9.74
       9      31      10     .33    1.12     .26    9.74
       9      26       9     .03     .12    -.74    9.74
       9      32      10     .33    1.12     .26    9.74
       9      19      11     .62    2.12    1.26    9.74
       9      26       7    -.55   -1.88   -2.74    9.74
       9      28       7    -.55   -1.88   -2.74    9.74
       9      26      11     .62    2.12    1.26    9.74
       9      21       9     .03     .12    -.74    9.74
       9      31      12     .91    3.12    2.26    9.74
       9      25       9     .03     .12    -.74    9.74
       9      26      10     .33    1.12     .26    9.74
       9      22       3   -1.72   -5.88   -6.74    9.74
       9      27      14    1.50    5.12    4.26    9.74
       9      36      10     .33    1.12     .26    9.74
       9      26      12     .91    3.12    2.26    9.74
       9      34      11     .62    2.12    1.26    9.74
       9      20      12     .91    3.12    2.26    9.74
       9      28       6    -.84   -2.88   -3.74    9.74
       9      23      13    1.21    4.12    3.26    9.74
       9      29      10     .33    1.12     .26    9.74
       9      19       3   -1.72   -5.88   -6.74    9.74
       9      36      10     .33    1.12     .26    9.74
      10      32      13    1.21    4.12    2.81   10.19
      10      29       8    -.26    -.88   -2.19   10.19
      10      34      16    2.08    7.12    5.81   10.19
      10      35      13    1.21    4.12    2.81   10.19
      10      22       6    -.84   -2.88   -4.19   10.19
      10      30      12     .91    3.12    1.81   10.19
      10      32      11     .62    2.12     .81   10.19
      10      32      10     .33    1.12    -.19   10.19
      10      30       9     .03     .12   -1.19   10.19
      10      30       8    -.26    -.88   -2.19   10.19
      10      34      14    1.50    5.12    3.81   10.19
      10      37      14    1.50    5.12    3.81   10.19
      10      38      15    1.79    6.12    4.81   10.19
      10      28       9     .03     .12   -1.19   10.19
      10      29       8    -.26    -.88   -2.19   10.19
      10      23      10     .33    1.12    -.19   10.19
      10      27       7    -.55   -1.88   -3.19   10.19
      10      34       7    -.55   -1.88   -3.19   10.19
      10      38      15    1.79    6.12    4.81   10.19
      10      30      13    1.21    4.12    2.81   10.19
      10      32      12     .91    3.12    1.81   10.19
      10      25       3   -1.72   -5.88   -7.19   10.19
      10      27      11     .62    2.12     .81   10.19
      10      39      14    1.50    5.12    3.81   10.19
      10      32       7    -.55   -1.88   -3.19   10.19
      10      36      15    1.79    6.12    4.81   10.19
      10      31      13    1.21    4.12    2.81   10.19
      10      34      11     .62    2.12     .81   10.19
      10      28      10     .33    1.12    -.19   10.19
      10      31      12     .91    3.12    1.81   10.19
      10      18       7    -.55   -1.88   -3.19   10.19
      10      34      10     .33    1.12    -.19   10.19
      10      27      11     .62    2.12     .81   10.19
      10      20       7    -.55   -1.88   -3.19   10.19
      10      32      12     .91    3.12    1.81   10.19
      10      38      16    2.08    7.12    5.81   10.19
      10      34      14    1.50    5.12    3.81   10.19
      10      31      10     .33    1.12    -.19   10.19
      10      31      10     .33    1.12    -.19   10.19
      10      28      13    1.21    4.12    2.81   10.19
      10      31      11     .62    2.12     .81   10.19
      10      31      11     .62    2.12     .81   10.19
      10      24       3   -1.72   -5.88   -7.19   10.19
      10      28      10     .33    1.12    -.19   10.19
      10      24       6    -.84   -2.88   -4.19   10.19
      10      17       0   -2.60   -8.88  -10.19   10.19
      10      19       3   -1.72   -5.88   -7.19   10.19
      10      28      13    1.21    4.12    2.81   10.19
      10      25       4   -1.43   -4.88   -6.19   10.19
      10      26      10     .33    1.12    -.19   10.19
      10      23       9     .03     .12   -1.19   10.19
      10      31      12     .91    3.12    1.81   10.19
      10      27       8    -.26    -.88   -2.19   10.19
      10      31      14    1.50    5.12    3.81   10.19
      10      32      11     .62    2.12     .81   10.19
      10      39      13    1.21    4.12    2.81   10.19
      10      28       7    -.55   -1.88   -3.19   10.19
      12      21       3   -1.72   -5.88   -5.99    8.99
      12      27       3   -1.72   -5.88   -5.99    8.99
      12      38      11     .62    2.12    2.01    8.99
      12      17       4   -1.43   -4.88   -4.99    8.99
      12      35       9     .03     .12     .01    8.99
      12      26      11     .62    2.12    2.01    8.99
      12      38      10     .33    1.12    1.01    8.99
      12      34      11     .62    2.12    2.01    8.99
      12      27      10     .33    1.12    1.01    8.99
      12      39      13    1.21    4.12    4.01    8.99
      12      24      11     .62    2.12    2.01    8.99
      12      31      10     .33    1.12    1.01    8.99
      12      37      11     .62    2.12    2.01    8.99
      12      30      10     .33    1.12    1.01    8.99
      12      26       7    -.55   -1.88   -1.99    8.99
      12      14       5   -1.14   -3.88   -3.99    8.99
      12      36      13    1.21    4.12    4.01    8.99
      12      27      10     .33    1.12    1.01    8.99
      12      33       9     .03     .12     .01    8.99
      12      31       9     .03     .12     .01    8.99
      12      25       7    -.55   -1.88   -1.99    8.99
      12      30       9     .03     .12     .01    8.99
      12      33      12     .91    3.12    3.01    8.99
      12      34      13    1.21    4.12    4.01    8.99
      12      29      12     .91    3.12    3.01    8.99
      12      27       8    -.26    -.88    -.99    8.99
      12      37      10     .33    1.12    1.01    8.99
      12      22       6    -.84   -2.88   -2.99    8.99
      12      21       3   -1.72   -5.88   -5.99    8.99
      12      22       5   -1.14   -3.88   -3.99    8.99
      12      32       6    -.84   -2.88   -2.99    8.99
      12      34      11     .62    2.12    2.01    8.99
      12      29       7    -.55   -1.88   -1.99    8.99
      12      22      11     .62    2.12    2.01    8.99
      12      38      13    1.21    4.12    4.01    8.99
      12      28      12     .91    3.12    3.01    8.99
      12      36      11     .62    2.12    2.01    8.99
      12      30      11     .62    2.12    2.01    8.99
      12      31      12     .91    3.12    3.01    8.99
      12      36      14    1.50    5.12    5.01    8.99
      12      29      11     .62    2.12    2.01    8.99
      12      35      13    1.21    4.12    4.01    8.99
      12      28       8    -.26    -.88    -.99    8.99
      12      30       7    -.55   -1.88   -1.99    8.99
      12      23       4   -1.43   -4.88   -4.99    8.99
      12      30      12     .91    3.12    3.01    8.99
      12      31      12     .91    3.12    3.01    8.99
      12      33      14    1.50    5.12    5.01    8.99
      12      25       9     .03     .12     .01    8.99
      12      25      12     .91    3.12    3.01    8.99
      12      27      11     .62    2.12    2.01    8.99
      12      34       8    -.26    -.88    -.99    8.99
      12      31      10     .33    1.12    1.01    8.99
      12      19       6    -.84   -2.88   -2.99    8.99
      12      38       7    -.55   -1.88   -1.99    8.99
      12      31      12     .91    3.12    3.01    8.99
      12      24       6    -.84   -2.88   -2.99    8.99
      12      38      11     .62    2.12    2.01    8.99
      12      29       5   -1.14   -3.88   -3.99    8.99
      12      26      10     .33    1.12    1.01    8.99
      12      28       7    -.55   -1.88   -1.99    8.99
      12      16       3   -1.72   -5.88   -5.99    8.99
      12      34      11     .62    2.12    2.01    8.99
      12      39       9     .03     .12     .01    8.99
      12      34       9     .03     .12     .01    8.99
      12      17       0   -2.60   -8.88   -8.99    8.99
      12      28       7    -.55   -1.88   -1.99    8.99
      12      23       4   -1.43   -4.88   -4.99    8.99
      13      11       1   -2.31   -7.88   -7.09    8.09
      13      22       5   -1.14   -3.88   -3.09    8.09
      13      27      10     .33    1.12    1.91    8.09
      13      36      13    1.21    4.12    4.91    8.09
      13      29       9     .03     .12     .91    8.09
      13      26      10     .33    1.12    1.91    8.09
      13      33      14    1.50    5.12    5.91    8.09
      13      24       7    -.55   -1.88   -1.09    8.09
      13      17       2   -2.02   -6.88   -6.09    8.09
      13      26       8    -.26    -.88    -.09    8.09
      13      39      11     .62    2.12    2.91    8.09
      13      29      12     .91    3.12    3.91    8.09
      13      26       7    -.55   -1.88   -1.09    8.09
      13      32      13    1.21    4.12    4.91    8.09
      13      33      11     .62    2.12    2.91    8.09
      13      23       3   -1.72   -5.88   -5.09    8.09
      13      18       5   -1.14   -3.88   -3.09    8.09
      13      32      12     .91    3.12    3.91    8.09
      13      28       7    -.55   -1.88   -1.09    8.09
      13      16       3   -1.72   -5.88   -5.09    8.09
      13      17       0   -2.60   -8.88   -8.09    8.09
      13      22      10     .33    1.12    1.91    8.09
      13      23       8    -.26    -.88    -.09    8.09
      13      28      11     .62    2.12    2.91    8.09
      13      23       7    -.55   -1.88   -1.09    8.09
      13      17       3   -1.72   -5.88   -5.09    8.09
      13      34       9     .03     .12     .91    8.09
      13      24       9     .03     .12     .91    8.09
      13      13       3   -1.72   -5.88   -5.09    8.09
      13      31      11     .62    2.12    2.91    8.09
      13      34      11     .62    2.12    2.91    8.09
      13      31      13    1.21    4.12    4.91    8.09
      13      35      11     .62    2.12    2.91    8.09
      13      28      12     .91    3.12    3.91    8.09
      13      27      10     .33    1.12    1.91    8.09
      13      13       3   -1.72   -5.88   -5.09    8.09
      13      24       3   -1.72   -5.88   -5.09    8.09
      13      20       4   -1.43   -4.88   -4.09    8.09
      13      22       9     .03     .12     .91    8.09
      13      20       7    -.55   -1.88   -1.09    8.09
      13      25       8    -.26    -.88    -.09    8.09
      13      34      11     .62    2.12    2.91    8.09
      13      22      12     .91    3.12    3.91    8.09
      13      17       4   -1.43   -4.88   -4.09    8.09
      13      23       3   -1.72   -5.88   -5.09    8.09
      13      28       8    -.26    -.88    -.09    8.09
      13      20       5   -1.14   -3.88   -3.09    8.09
      13      25       7    -.55   -1.88   -1.09    8.09
      13      27      14    1.50    5.12    5.91    8.09
      13      36       9     .03     .12     .91    8.09
      13      34      11     .62    2.12    2.91    8.09
      13      38      12     .91    3.12    3.91    8.09
      13      17       5   -1.14   -3.88   -3.09    8.09
      13      27       9     .03     .12     .91    8.09
      13      36      12     .91    3.12    3.91    8.09
      13      26       9     .03     .12     .91    8.09
      13      14       2   -2.02   -6.88   -6.09    8.09
      13      20       6    -.84   -2.88   -2.09    8.09
      13      29      13    1.21    4.12    4.91    8.09
      13      20       5   -1.14   -3.88   -3.09    8.09
      13      18       2   -2.02   -6.88   -6.09    8.09
      13      36      13    1.21    4.12    4.91    8.09
      13      30      10     .33    1.12    1.91    8.09
      13      24       5   -1.14   -3.88   -3.09    8.09
      13      32       8    -.26    -.88    -.09    8.09
      13      24       8    -.26    -.88    -.09    8.09
      13      26      12     .91    3.12    3.91    8.09
      13      22       7    -.55   -1.88   -1.09    8.09
      13      27      10     .33    1.12    1.91    8.09
      13      29       9     .03     .12     .91    8.09
      13      37      10     .33    1.12    1.91    8.09
      13      34      11     .62    2.12    2.91    8.09
      13      32      10     .33    1.12    1.91    8.09
      13      22      11     .62    2.12    2.91    8.09
      13      18       5   -1.14   -3.88   -3.09    8.09
      13      14       2   -2.02   -6.88   -6.09    8.09
      13      29       9     .03     .12     .91    8.09
      13      19       8    -.26    -.88    -.09    8.09
      13      39      13    1.21    4.12    4.91    8.09
      13      24      12     .91    3.12    3.91    8.09
      13      34       8    -.26    -.88    -.09    8.09
      13      32      10     .33    1.12    1.91    8.09
      13      25       3   -1.72   -5.88   -5.09    8.09
      13      27       7    -.55   -1.88   -1.09    8.09
      13      15       4   -1.43   -4.88   -4.09    8.09
      13      32       9     .03     .12     .91    8.09
      13      30       9     .03     .12     .91    8.09
      13      20       5   -1.14   -3.88   -3.09    8.09
      14      13       4   -1.43   -4.88   -3.02    7.02
      14      19       6    -.84   -2.88   -1.02    7.02
      14      23       6    -.84   -2.88   -1.02    7.02
      14      24       8    -.26    -.88     .98    7.02
      14      15       4   -1.43   -4.88   -3.02    7.02
      14      25       8    -.26    -.88     .98    7.02
      14      24       5   -1.14   -3.88   -2.02    7.02
      14      29      11     .62    2.12    3.98    7.02
      14      31       8    -.26    -.88     .98    7.02
      14      22       6    -.84   -2.88   -1.02    7.02
      14      21       5   -1.14   -3.88   -2.02    7.02
      14      23       9     .03     .12    1.98    7.02
      14      20       7    -.55   -1.88    -.02    7.02
      14      27       4   -1.43   -4.88   -3.02    7.02
      14      20       7    -.55   -1.88    -.02    7.02
      14      34      11     .62    2.12    3.98    7.02
      14      16       2   -2.02   -6.88   -5.02    7.02
      14      19      10     .33    1.12    2.98    7.02
      14      22       4   -1.43   -4.88   -3.02    7.02
      14      15       3   -1.72   -5.88   -4.02    7.02
      14      18       5   -1.14   -3.88   -2.02    7.02
      14      21       8    -.26    -.88     .98    7.02
      14      22       6    -.84   -2.88   -1.02    7.02
      14      22       6    -.84   -2.88   -1.02    7.02
      14      17       6    -.84   -2.88   -1.02    7.02
      14      21       7    -.55   -1.88    -.02    7.02
      14      20       8    -.26    -.88     .98    7.02
      14      32      14    1.50    5.12    6.98    7.02
      14      28       6    -.84   -2.88   -1.02    7.02
      14      23       3   -1.72   -5.88   -4.02    7.02
      14      19       6    -.84   -2.88   -1.02    7.02
      14      20       8    -.26    -.88     .98    7.02
      14      20       5   -1.14   -3.88   -2.02    7.02
      14      23       7    -.55   -1.88    -.02    7.02
